pl_name,hostname,sy_snum,sy_pnum,pl_orbper,pl_orbsmax,pl_bmassj,st_mass,rowupdate
"Kepler-722 c","Kepler-722",1,2,105.14595900,,,1.02,"2018-09-25"
"Kepler-262 b","Kepler-262",1,2,13.06078532,,,0.95,"2016-07-26"
"Kepler-280 c","Kepler-280",1,2,4.80710325,,,0.95,"2018-09-25"
"Kepler-1290 b","Kepler-1290",1,1,4.69500134,0.055700,,1.04,"2015-08-25"
"Kepler-1290 b","Kepler-1290",1,1,4.69505576,0.055700,,1.04,"2017-05-08"
"Kepler-189 b","Kepler-189",1,2,10.39986173,,,0.85,"2018-09-25"
"Kepler-341 e","Kepler-341",1,4,42.47184170,,,1.01,"2016-07-26"
"Kepler-341 e","Kepler-341",1,4,42.47305750,0.238300,,1.00,"2015-08-25"
"Kepler-341 e","Kepler-341",1,4,42.47290780,0.234800,,0.96,"2017-05-08"
"Kepler-342 d","Kepler-342",1,4,39.45988000,0.241000,,1.19,"2013-10-28"
"Kepler-230 c","Kepler-230",1,2,91.77716205,,,0.92,"2016-07-26"
"Kepler-230 c","Kepler-230",1,2,91.77430000,0.387000,,0.92,"2013-10-28"
"Kepler-81 d","Kepler-81",1,3,20.83798000,0.128000,,0.65,"2013-10-28"
"Kepler-1093 b","Kepler-1093",1,2,25.08227667,,,1.26,"2019-04-16"
"Kepler-1094 b","Kepler-1094",1,1,78.09953284,,,1.01,"2016-07-26"
"Kepler-1094 b","Kepler-1094",1,1,78.09710000,0.368000,,1.09,"2013-10-28"
"Kepler-173 b","Kepler-173",1,2,4.26374378,0.047600,,0.79,"2017-05-08"
"Kepler-1276 b","Kepler-1276",1,1,12.57200950,0.105500,,0.99,"2015-08-25"
"Kepler-1277 b","Kepler-1277",1,1,40.83663070,0.223700,,0.89,"2017-05-08"
"Kepler-1278 b","Kepler-1278",1,1,3.23941344,0.041900,,0.93,"2015-08-25"
"Kepler-1382 b","Kepler-1382",1,1,16.35834000,0.127000,,1.03,"2013-10-28"
"Kepler-245 c","Kepler-245",1,4,17.46086986,,,0.84,"2016-07-26"
"Kepler-245 c","Kepler-245",1,4,17.46067000,0.121000,,0.78,"2013-10-28"
"Kepler-1383 b","Kepler-1383",1,1,13.90950000,0.119000,,1.16,"2013-10-28"
"Kepler-262 b","Kepler-262",1,2,13.06062000,0.108000,,0.99,"2013-10-28"
"Kepler-263 c","Kepler-263",1,2,,,,,"2018-09-04"
"Kepler-263 c","Kepler-263",1,2,47.33302620,0.240700,,0.83,"2014-11-18"
"Kepler-24 e","Kepler-24",1,4,18.99835000,0.140000,,1.02,"2013-10-28"
"Kepler-769 c","Kepler-769",1,2,15.98467000,0.128000,,1.10,"2013-10-28"
"Kepler-1291 b","Kepler-1291",1,1,8.63043891,,,0.85,"2019-04-16"
"Kepler-1292 b","Kepler-1292",1,1,3.27646405,0.044400,,1.08,"2014-11-21"
"Kepler-190 c","Kepler-190",1,2,3.76302400,0.045000,,,"2014-05-14"
"Kepler-1296 b","Kepler-1296",1,1,8.38398650,,,0.87,"2016-05-06"
"Kepler-1296 b","Kepler-1296",1,1,8.38398650,0.075800,,0.82,"2014-11-18"
"Kepler-1296 b","Kepler-1296",1,1,8.38398650,0.075800,,0.82,"2014-11-21"
"Kepler-1298 b","Kepler-1298",1,1,7.12811928,,,1.45,"2016-05-06"
"Kepler-267 c","Kepler-267",1,3,6.87749137,,,0.54,"2015-11-18"
"Kepler-267 c","Kepler-267",1,3,,,,0.59,"2016-02-10"
"Kepler-135 c","Kepler-135",1,2,11.44854220,,,1.10,"2016-07-26"
"Kepler-524 c","Kepler-524",1,2,1.88899036,,,1.05,"2018-09-25"
"Kepler-149 c","Kepler-149",1,3,55.32909390,,,0.93,"2019-04-16"
"Kepler-149 c","Kepler-149",1,3,55.32913990,,,0.93,"2018-09-25"
"Kepler-150 b","Kepler-150",1,5,3.42805400,0.044000,,,"2014-05-14"
"Kepler-150 b","Kepler-150",1,5,3.42804168,0.044000,,0.96,"2014-11-18"
"Kepler-1461 b","Kepler-1461",1,1,29.34926797,,,0.78,"2016-07-26"
"Kepler-1461 b","Kepler-1461",1,1,,,,,"2018-09-04"
"Kepler-1463 b","Kepler-1463",1,1,25.15864000,,,0.96,"2016-05-06"
"Kepler-482 b","Kepler-482",1,1,,,,,"2018-09-04"
"Kepler-357 b","Kepler-357",1,3,,,,,"2018-09-04"
"Kepler-375 b","Kepler-375",1,2,,,,,"2018-09-04"
"Kepler-1533 b","Kepler-1533",1,1,,,,,"2018-09-04"
"Kepler-813 b","Kepler-813",1,1,19.12947337,,,0.95,"2016-05-06"
"Kepler-1814 c","Kepler-1814",1,2,0.62628198,,,0.79,"2023-05-16"
"Kepler-290 d","Kepler-290",1,3,0.76402200,0.015000,,0.80,"2013-10-28"
"Kepler-290 b","Kepler-290",1,3,14.58932462,0.110300,,0.85,"2014-11-21"
"Kepler-1492 b","Kepler-1492",1,1,,,,,"2018-09-04"
"Kepler-1493 b","Kepler-1493",1,1,15.02180714,,,,"2016-07-26"
"Kepler-1495 b","Kepler-1495",1,1,85.27325600,,,1.03,"2016-05-06"
"Kepler-1496 b","Kepler-1496",1,1,64.65880170,,,1.18,"2016-05-06"
"Kepler-1496 b","Kepler-1496",1,1,64.65886514,,,1.05,"2016-07-26"
"Kepler-1497 b","Kepler-1497",1,1,8.74199772,0.083200,,1.00,"2015-08-25"
"Kepler-393 b","Kepler-393",1,2,,,,,"2018-09-04"
"Kepler-1469 b","Kepler-1469",1,1,,,,,"2018-09-04"
"Kepler-1546 b","Kepler-1546",1,1,19.59714170,,,1.02,"2016-07-26"
"Kepler-1548 b","Kepler-1548",1,1,124.82867900,,,0.99,"2016-05-06"
"Kepler-1548 b","Kepler-1548",1,1,124.82849705,,,0.99,"2016-07-26"
"Kepler-1548 b","Kepler-1548",1,1,124.82779700,,,0.99,"2018-09-25"
"Kepler-440 b","Kepler-440",1,1,101.11135511,,,0.64,"2016-07-26"
"Kepler-1550 b","Kepler-1550",1,1,,,,,"2018-09-04"
"Kepler-1551 b","Kepler-1551",1,1,24.49736980,,,1.14,"2016-05-06"
"Kepler-1552 b","Kepler-1552",1,1,184.77271000,,,0.79,"2018-09-25"
"Kepler-154 f","Kepler-154",1,5,,,,,"2018-09-04"
"Kepler-320 b","Kepler-320",1,2,8.37160502,,,1.33,"2016-05-06"
"Kepler-320 b","Kepler-320",1,2,8.37160502,0.083000,,1.08,"2014-11-18"
"Kepler-320 b","Kepler-320",1,2,8.37160502,0.083000,,1.08,"2015-08-25"
"Kepler-969 c","Kepler-969",1,2,1.68293460,0.026100,,0.83,"2014-11-18"
"Kepler-990 c","Kepler-990",1,2,0.53835431,,,1.05,"2016-05-06"
"Kepler-990 c","Kepler-990",1,2,0.53834791,,,0.97,"2019-04-16"
"Kepler-332 c","Kepler-332",1,3,15.99562200,0.114000,,,"2014-05-14"
"Kepler-332 d","Kepler-332",1,3,34.21130540,,,0.80,"2016-05-06"
"Kepler-1217 b","Kepler-1217",1,1,2.03232507,,,1.06,"2016-05-06"
"Kepler-1222 b","Kepler-1222",1,1,1.91694425,,,0.84,"2016-05-06"
"Kepler-1550 b","Kepler-1550",1,1,225.58280900,0.733300,,1.03,"2015-08-25"
"Kepler-1598 b","Kepler-1598",1,1,4.34195123,,,1.07,"2016-05-06"
"Kepler-1367 b","Kepler-1367",1,1,1.57409027,,,0.62,"2016-05-06"
"Kepler-620 b","Kepler-620",1,1,12.91375431,,,1.15,"2016-05-06"
"Kepler-625 b","Kepler-625",1,2,7.75192492,,,1.04,"2016-05-06"
"Kepler-693 b","Kepler-693",2,1,15.37563332,,,0.76,"2016-05-06"
"Kepler-1554 b","Kepler-1554",1,1,198.08670467,,,0.88,"2016-07-26"
"Kepler-378 c","Kepler-378",1,2,28.90625629,,,0.75,"2019-04-16"
"Kepler-1555 b","Kepler-1555",1,1,8.10503551,,,1.05,"2018-09-25"
"Kepler-1556 b","Kepler-1556",1,1,8.82713457,0.082000,,0.94,"2014-11-18"
"Kepler-1178 b","Kepler-1178",1,1,31.80634000,0.159600,,0.53,"2014-11-21"
"Kepler-1558 b","Kepler-1558",1,1,3.50470358,0.041900,,0.80,"2014-11-21"
"Kepler-1559 b","Kepler-1559",1,1,0.97191543,,,0.86,"2016-05-06"
"Kepler-1559 b","Kepler-1559",1,1,0.97191543,0.018700,,0.93,"2014-11-18"
"Kepler-1559 b","Kepler-1559",1,1,0.97191596,,,0.89,"2018-09-25"
"Kepler-1016 c","Kepler-1016",1,2,105.65485002,,,1.00,"2016-07-26"
"Kepler-340 b","Kepler-340",1,2,14.84441630,0.150200,,2.05,"2014-11-21"
"Kepler-340 b","Kepler-340",1,2,14.84448360,0.132900,,1.42,"2017-05-08"
"Kepler-342 e","Kepler-342",1,4,1.64422103,0.029300,,1.25,"2017-05-08"
"Kepler-342 c","Kepler-342",1,4,26.23474470,,,1.16,"2018-09-25"
"KOI-3680 b","KOI-3680",1,1,141.24164672,0.531900,,1.00,"2014-11-18"
"Kepler-1516 b","Kepler-1516",1,1,,,,,"2018-09-04"
"EPIC 212737443 b","EPIC 212737443",1,2,13.60697954,,,0.72,"2016-12-21"
"Kepler-1554 b","Kepler-1554",1,1,198.08887300,0.631400,,0.85,"2017-05-08"
"Kepler-288 d","Kepler-288",1,3,56.63374200,0.287000,,,"2014-05-14"
"Kepler-295 c","Kepler-295",1,3,21.52648147,,,,"2019-04-16"
"Kepler-295 c","Kepler-295",1,3,21.52625690,0.140800,,0.80,"2015-08-25"
"KIC 9663113 b","KIC 9663113",1,2,572.37663200,1.406200,,1.13,"2017-05-08"
"Kepler-1052 c","Kepler-1052",1,2,180.92477000,0.613000,,0.94,"2014-11-21"
"Kepler-1052 b","Kepler-1052",1,2,34.85369030,0.204600,,0.94,"2017-05-08"
"Kepler-549 b","Kepler-549",1,3,42.95011000,0.227000,,0.85,"2013-10-28"
"Kepler-549 b","Kepler-549",1,3,42.95000000,,0.03461,0.90,"2018-06-26"
"Kepler-549 b","Kepler-549",1,3,42.94953671,,,0.90,"2019-04-16"
"Kepler-549 d","Kepler-549",1,3,24.61482073,0.156200,,0.84,"2014-11-21"
"Kepler-549 d","Kepler-549",1,3,24.61482073,0.156200,,0.84,"2015-08-25"
"Kepler-549 d","Kepler-549",1,3,24.61480613,0.157500,,0.86,"2017-05-08"
"Kepler-656 b","Kepler-656",1,2,1.26025909,0.023200,,1.04,"2014-11-18"
"Kepler-656 c","Kepler-656",1,2,5.25449393,,,0.87,"2018-09-25"
"Kepler-311 c","Kepler-311",1,3,19.73839130,0.141600,,0.97,"2015-08-25"
"Kepler-549 c","Kepler-549",1,3,117.04256631,,,0.90,"2019-04-16"
"Kepler-549 c","Kepler-549",1,3,117.04049800,0.441600,,0.84,"2015-08-25"
"Kepler-656 b","Kepler-656",1,2,1.26025909,0.023200,,1.04,"2014-11-21"
"Kepler-164 b","Kepler-164",1,4,5.03506543,0.059000,,1.08,"2015-08-25"
"Kepler-297 b","Kepler-297",1,3,38.86840425,0.228000,,1.04,"2014-11-21"
"Kepler-347 d","Kepler-347",1,3,85.51734400,,,1.05,"2018-09-25"
"Kepler-1894 c","Kepler-1894",1,2,5.05366499,0.057600,,1.00,"2014-11-18"
"Kepler-1894 b","Kepler-1894",1,2,2.76263737,,,0.96,"2018-09-25"
"Kepler-1487 b","Kepler-1487",1,2,7.31891492,,,1.29,"2019-04-16"
"Kepler-1487 c","Kepler-1487",1,2,35.80228450,0.215200,,1.03,"2014-11-18"
"Kepler-58 d","Kepler-58",1,4,40.10167463,,,1.02,"2016-07-26"
"Kepler-58 e","Kepler-58",1,4,4.45815716,0.053300,,1.02,"2014-11-21"
"Kepler-58 e","Kepler-58",1,4,4.45814897,0.053300,,1.02,"2017-05-08"
"Kepler-1181 b","Kepler-1181",1,2,4.89337519,0.062100,,1.33,"2014-11-18"
"Kepler-1181 c","Kepler-1181",1,2,8.93490815,0.092800,,1.33,"2014-11-21"
"Kepler-1181 c","Kepler-1181",1,2,8.93490982,,,1.34,"2023-05-16"
"Kepler-1834 b","Kepler-1834",1,2,4.60299600,0.048500,,0.72,"2015-08-25"
"Kepler-1669 c","Kepler-1669",1,3,1.60932168,0.022300,,0.57,"2014-11-18"
"Kepler-430 c","Kepler-430",1,2,,,,,"2018-09-04"
"Kepler-1562 b","Kepler-1562",1,1,,,,,"2018-09-04"
"Kepler-1562 b","Kepler-1562",1,1,64.27377520,0.333700,,1.20,"2014-11-18"
"Kepler-1564 b","Kepler-1564",1,1,18.05403810,0.132600,,0.95,"2014-11-18"
"Kepler-1565 b","Kepler-1565",1,1,1.53818174,,,0.79,"2019-04-16"
"Kepler-1567 b","Kepler-1567",1,1,153.97957800,,,0.95,"2016-05-06"
"Kepler-1567 b","Kepler-1567",1,1,153.97957800,0.552000,,0.94,"2014-11-18"
"Kepler-1569 b","Kepler-1569",1,1,,,,,"2018-09-04"
"Kepler-186 f","Kepler-186",1,5,129.94577000,0.393100,,0.48,"2014-11-21"
"Kepler-343 c","Kepler-343",1,2,23.22181264,,,1.03,"2019-04-16"
"Kepler-1031 b","Kepler-1031",1,1,1.22621732,0.022900,,1.06,"2014-11-18"
"Kepler-1047 c","Kepler-1047",1,2,3.18897601,0.042200,,0.98,"2014-11-21"
"Kepler-1065 c","Kepler-1065",1,2,2.37030743,0.034400,,0.96,"2014-11-21"
"Kepler-154 b","Kepler-154",1,5,33.04043258,,,1.03,"2016-07-26"
"Kepler-299 e","Kepler-299",1,4,38.28563380,,,1.00,"2018-09-25"
"Kepler-118 c","Kepler-118",1,2,20.17202326,,,0.86,"2019-04-16"
"Kepler-531 b","Kepler-531",1,1,29.88485741,,,0.78,"2016-05-06"
"Kepler-308 c","Kepler-308",1,2,,,,,"2018-09-04"
"Kepler-1093 c","Kepler-1093",1,2,89.72188091,,,1.26,"2016-07-26"
"Kepler-1532 b","Kepler-1532",1,1,1.09366585,,,1.02,"2018-09-25"
"Kepler-1533 b","Kepler-1533",1,1,308.55430327,,,1.32,"2019-04-16"
"Kepler-301 d","Kepler-301",1,3,13.75134642,,,0.98,"2016-05-06"
"Kepler-531 b","Kepler-531",1,1,29.88571000,0.171000,,0.75,"2013-10-28"
"Kepler-533 b","Kepler-533",1,1,,,,,"2018-09-04"
"Kepler-524 b","Kepler-524",1,2,7.97412529,,,1.05,"2019-04-16"
"Kepler-414 b","Kepler-414",1,2,4.69965324,0.052900,,0.89,"2015-08-25"
"Kepler-397 b","Kepler-397",1,2,22.25082470,,,0.79,"2016-05-06"
"Kepler-398 c","Kepler-398",1,3,11.41949528,,,0.72,"2016-07-26"
"Kepler-398 d","Kepler-398",1,3,6.83444647,,,0.72,"2019-04-16"
"Kepler-398 d","Kepler-398",1,3,6.83440674,0.061800,,0.70,"2017-05-08"
"Kepler-445 b","Kepler-445",1,3,,,,0.16,"2016-02-10"
"Kepler-445 b","Kepler-445",1,3,2.98415771,0.021700,,0.15,"2017-05-08"
"Kepler-399 b","Kepler-399",1,3,14.42525565,0.103400,,0.71,"2014-11-18"
"Kepler-1571 b","Kepler-1571",1,1,3.38557445,,,0.99,"2018-09-25"
"Kepler-386 b","Kepler-386",1,2,12.31043000,0.096000,,,"2014-05-14"
"Kepler-1181 b","Kepler-1181",1,2,4.89348900,0.061000,,1.24,"2013-10-28"
"Kepler-1181 c","Kepler-1181",1,2,8.93484887,,,1.33,"2018-09-25"
"Kepler-1834 b","Kepler-1834",1,2,4.60301018,,,0.77,"2021-12-05"
"Kepler-1669 b","Kepler-1669",1,3,9.51221128,0.072900,,0.57,"2014-11-21"
"Kepler-1669 b","Kepler-1669",1,3,9.51220046,0.074500,,0.61,"2017-05-08"
"Kepler-1669 c","Kepler-1669",1,3,1.60932005,,,0.61,"2021-12-05"
"Kepler-1814 b","Kepler-1814",1,2,2.93534600,0.038000,,0.85,"2013-10-28"
"Kepler-1814 c","Kepler-1814",1,2,0.62628138,0.013300,,0.79,"2014-11-18"
"Kepler-1814 b","Kepler-1814",1,2,2.93536207,0.037100,,0.79,"2017-05-08"
"Kepler-748 b","Kepler-748",1,1,7.40742793,,,1.07,"2016-05-06"
"Kepler-1336 c","Kepler-1336",1,2,5.77721551,,,0.95,"2019-04-16"
"Kepler-1336 c","Kepler-1336",1,2,5.77721259,0.063100,,1.00,"2017-05-08"
"Kepler-142 b","Kepler-142",1,3,2.02414638,,,1.04,"2016-07-26"
"Kepler-142 b","Kepler-142",1,3,2.02413460,0.031000,,0.99,"2013-10-28"
"Kepler-386 b","Kepler-386",1,2,12.31019082,,,0.83,"2019-04-16"
"Kepler-1573 b","Kepler-1573",1,1,2.61575540,,,1.01,"2016-05-06"
"Kepler-1574 b","Kepler-1574",1,1,6.94249270,,,1.02,"2019-04-16"
"Kepler-1575 b","Kepler-1575",1,1,2.55315299,,,1.02,"2019-04-16"
"Kepler-1576 b","Kepler-1576",1,1,6.98472143,,,1.01,"2018-09-25"
"Kepler-1254 c","Kepler-1254",1,3,3.60082855,0.042200,,0.77,"2017-05-08"
"Kepler-1577 b","Kepler-1577",1,1,6.30560247,0.065700,,0.95,"2014-11-18"
"Kepler-1578 b","Kepler-1578",1,1,,,,,"2018-09-04"
"Kepler-1578 b","Kepler-1578",1,1,1.45088984,,,0.98,"2018-09-25"
"Kepler-1336 c","Kepler-1336",1,2,5.77721259,,,0.95,"2018-09-25"
"Kepler-404 c","Kepler-404",1,2,14.75116600,0.118000,,,"2014-05-14"
"Kepler-446 d","Kepler-446",1,3,5.14892100,,,0.22,"2015-01-14"
"Kepler-446 d","Kepler-446",1,3,,,,,"2018-09-04"
"Kepler-446 d","Kepler-446",1,3,5.14892346,,,0.19,"2018-09-25"
"Kepler-1370 c","Kepler-1370",1,2,7.44136102,0.076700,,1.08,"2017-05-08"
"Kepler-1391 b","Kepler-1391",1,1,54.40946555,,,0.98,"2016-07-26"
"Kepler-1391 b","Kepler-1391",1,1,54.40972000,0.281000,,1.00,"2013-10-28"
"Kepler-1521 b","Kepler-1521",1,1,47.14840805,,,0.81,"2016-05-06"
"Kepler-1521 b","Kepler-1521",1,1,,,,,"2018-09-04"
"Kepler-1521 b","Kepler-1521",1,1,47.14840805,0.257900,,1.03,"2014-11-21"
"Kepler-1522 b","Kepler-1522",1,1,1.84788444,,,1.01,"2019-04-16"
"Kepler-1522 b","Kepler-1522",1,1,1.84789274,0.028800,,0.94,"2017-05-08"
"Kepler-1086 c","Kepler-1086",2,2,161.51561700,,,0.70,"2018-09-25"
"Kepler-121 b","Kepler-121",1,2,3.17741442,0.038900,,0.77,"2015-08-25"
"Kepler-1526 b","Kepler-1526",1,1,3.90864270,,,0.72,"2019-04-16"
"Kepler-1526 b","Kepler-1526",1,1,3.90863457,,,0.72,"2018-09-25"
"K2-268 b","K2-268",1,5,2.15189400,0.030800,,0.84,"2018-10-24"
"K2-350 b","K2-350",1,2,4.16387300,,,0.98,"2021-08-23"
"K2-268 c","K2-268",1,5,9.32684100,0.081900,,0.84,"2018-10-24"
"K2-268 c","K2-268",1,5,9.32610000,,,,"2017-12-14"
"K2-268 c","K2-268",1,5,9.32705000,,,,"2019-09-05"
"K2-350 c","K2-350",1,2,19.99100000,,,1.04,"2016-07-18"
"K2-351 b","K2-351",1,1,7.80692000,,,,"2019-09-05"
"Kepler-477 b","Kepler-477",2,1,11.11991580,,,,"2019-04-16"
"Kepler-399 b","Kepler-399",1,3,14.42525565,0.103400,,0.71,"2015-08-25"
"Kepler-400 c","Kepler-400",1,2,17.34090106,,,,"2016-07-26"
"Kepler-400 c","Kepler-400",1,2,17.34088462,0.134300,,1.07,"2014-11-21"
"Kepler-401 c","Kepler-401",1,3,47.31830020,,,1.17,"2016-05-06"
"Kepler-433 b","Kepler-433",1,1,5.33408670,0.060000,,1.02,"2013-10-28"
"Kepler-526 b","Kepler-526",1,1,5.45849914,,,1.02,"2018-09-25"
"Kepler-528 b","Kepler-528",1,1,,,,,"2018-09-04"
"Kepler-528 b","Kepler-528",1,1,19.78299949,,,0.99,"2019-04-16"
"Kepler-141 c","Kepler-141",1,2,7.01062745,,,0.84,"2016-05-06"
"Kepler-141 c","Kepler-141",1,2,7.01063581,,,0.79,"2019-04-16"
"Kepler-141 c","Kepler-141",1,2,7.01062745,0.070300,,0.94,"2014-11-21"
"Kepler-141 c","Kepler-141",1,2,7.01063240,,,0.79,"2018-09-25"
"Kepler-112 b","Kepler-112",1,2,8.40887695,,,0.89,"2016-05-06"
"Kepler-112 b","Kepler-112",1,2,8.40887487,,,0.98,"2019-04-16"
"Kepler-101 b","Kepler-101",1,2,3.48768943,0.046800,,1.12,"2014-11-21"
"Kepler-209 c","Kepler-209",1,2,41.74934819,,,0.96,"2019-04-16"
"Kepler-229 d","Kepler-229",1,3,41.19274000,0.216000,,0.79,"2013-10-28"
"Kepler-603 b","Kepler-603",1,3,21.05358596,0.148400,,0.98,"2015-08-25"
"Kepler-603 d","Kepler-603",1,3,6.21712920,0.065800,,0.98,"2014-11-18"
"Kepler-603 c","Kepler-603",1,3,127.90757740,0.494200,,0.98,"2014-11-21"
"Kepler-402 e","Kepler-402",1,4,11.24272930,,,1.20,"2016-07-26"
"Kepler-402 d","Kepler-402",1,4,,,,,"2018-09-04"
"Kepler-952 b","Kepler-952",1,1,,,,,"2018-09-04"
"Kepler-952 b","Kepler-952",1,1,130.35439290,0.518300,,1.09,"2017-05-08"
"Kepler-952 b","Kepler-952",1,1,130.35439290,,,1.00,"2018-09-25"
"Kepler-603 b","Kepler-603",1,3,21.08574434,,,1.05,"2016-07-26"
"Kepler-603 d","Kepler-603",1,3,,,,,"2018-09-04"
"Kepler-725 b","Kepler-725",1,1,39.64323100,0.218000,,0.88,"2013-10-28"
"Kepler-725 b","Kepler-725",1,1,39.64317811,0.220500,,0.91,"2014-11-18"
"Kepler-725 b","Kepler-725",1,1,39.64315520,,,0.91,"2018-09-25"
"HD 169142 b","HD 169142",1,1,,37.200000,3.00000,1.85,"2023-03-15"
"Kepler-1515 b","Kepler-1515",1,1,214.31204390,0.765500,,1.30,"2017-05-08"
"Kepler-1580 b","Kepler-1580",1,1,56.64492790,,,1.47,"2016-05-06"
"Kepler-1580 b","Kepler-1580",1,1,56.64445200,,,1.16,"2018-09-25"
"Kepler-1582 b","Kepler-1582",1,1,4.83817712,0.028500,,0.13,"2014-11-18"
"Kepler-1583 b","Kepler-1583",1,1,9.32807355,0.086600,,1.00,"2014-11-21"
"Kepler-1584 b","Kepler-1584",1,1,13.39970990,,,1.10,"2016-05-06"
"Kepler-142 c","Kepler-142",1,3,4.76170534,,,1.04,"2016-07-26"
"Kepler-142 c","Kepler-142",1,3,4.76170526,0.054200,,0.93,"2014-11-21"
"Kepler-391 c","Kepler-391",1,2,20.48544030,,,1.03,"2016-05-06"
"Kepler-1585 b","Kepler-1585",1,1,3.58274625,,,0.88,"2019-04-16"
"Kepler-1586 b","Kepler-1586",1,1,15.60481412,,,1.19,"2019-04-16"
"Kepler-952 b","Kepler-952",1,1,130.35469190,0.518300,,1.09,"2015-08-25"
"Kepler-603 b","Kepler-603",1,3,21.05358596,,,1.01,"2016-05-06"
"Kepler-725 b","Kepler-725",1,1,,,,,"2018-09-04"
"Kepler-603 c","Kepler-603",1,3,127.90883265,,,1.05,"2016-07-26"
"Kepler-603 b","Kepler-603",1,3,21.05349939,,,1.05,"2018-09-25"
"Kepler-1586 b","Kepler-1586",1,1,15.60492120,0.130000,,1.20,"2014-11-18"
"Kepler-1586 b","Kepler-1586",1,1,15.60492120,0.130000,,1.20,"2015-08-25"
"Kepler-1527 b","Kepler-1527",1,1,160.12991800,0.575600,,0.99,"2015-08-25"
"Kepler-1529 b","Kepler-1529",1,1,5.33906237,,,0.80,"2016-07-26"
"Kepler-154 e","Kepler-154",1,5,,,,,"2018-09-04"
"Kepler-433 b","Kepler-433",1,1,5.33408346,0.060000,,1.01,"2014-11-21"
"Kepler-433 b","Kepler-433",1,1,5.33408243,0.066500,,1.37,"2017-05-08"
"Kepler-276 b","Kepler-276",1,3,,,,,"2018-09-04"
"Kepler-726 b","Kepler-726",1,1,,,,,"2018-09-04"
"Kepler-1398 b","Kepler-1398",1,2,,,,,"2018-09-04"
"Kepler-1254 b","Kepler-1254",1,3,,,,,"2018-09-04"
"Kepler-238 e","Kepler-238",1,5,,,,,"2018-09-04"
"Kepler-1430 b","Kepler-1430",1,1,2.46050993,0.030400,,0.62,"2014-11-18"
"Kepler-1463 b","Kepler-1463",1,1,,,,,"2018-09-04"
"Kepler-1463 b","Kepler-1463",1,1,25.15864000,0.169400,,1.02,"2014-11-18"
"Kepler-274 c","Kepler-274",1,2,33.19817610,,,1.01,"2018-09-25"
"Kepler-1466 b","Kepler-1466",1,1,31.17498460,,,1.00,"2019-04-16"
"Kepler-1467 b","Kepler-1467",1,1,,,,,"2018-09-04"
"Kepler-255 d","Kepler-255",1,3,1.04562266,,,0.90,"2016-05-06"
"Kepler-296 e","Kepler-296",2,5,34.14189000,,,0.38,"2016-05-06"
"Kepler-174 d","Kepler-174",1,3,247.35030000,0.652000,,0.60,"2013-10-28"
"Kepler-605 c","Kepler-605",1,2,2.35895240,,,0.95,"2018-09-25"
"Kepler-610 c","Kepler-610",1,2,151.86547622,,,0.99,"2019-04-16"
"Kepler-191 b","Kepler-191",1,3,9.93963200,0.087000,,,"2014-05-14"
"Kepler-192 d","Kepler-192",1,3,,,,,"2018-09-04"
"Kepler-192 d","Kepler-192",1,3,6.47052000,0.066000,,0.91,"2013-10-28"
"Kepler-192 d","Kepler-192",1,3,6.47027579,0.065400,,0.89,"2015-08-25"
"Kepler-194 d","Kepler-194",1,3,52.81502997,,,1.02,"2019-04-16"
"Kepler-1498 b","Kepler-1498",1,1,48.05140500,,,0.86,"2016-05-06"
"Kepler-1430 b","Kepler-1430",1,1,2.46050993,0.030400,,0.62,"2014-11-21"
"Kepler-1431 b","Kepler-1431",1,1,5.86601270,0.064800,,1.05,"2017-05-08"
"Kepler-1431 b","Kepler-1431",1,1,5.86601270,,,1.00,"2018-09-25"
"Kepler-1433 b","Kepler-1433",1,1,4.13592271,0.052300,,1.11,"2014-11-21"
"Kepler-1434 b","Kepler-1434",1,1,8.05334000,0.084000,,1.23,"2013-10-28"
"Kepler-1434 b","Kepler-1434",1,1,8.05337912,0.089400,,1.47,"2017-05-08"
"Kepler-1437 b","Kepler-1437",1,1,10.92954610,0.095400,,0.97,"2014-11-18"
"Kepler-964 b","Kepler-964",1,1,13.52251060,,,0.93,"2016-05-06"
"Kepler-1669 d","Kepler-1669",1,3,4.72941177,0.046800,,0.61,"2017-05-08"
"Kepler-195 c","Kepler-195",1,2,,,,,"2018-09-04"
"Kepler-290 b","Kepler-290",1,3,14.58932429,0.109900,,0.84,"2017-05-08"
"Kepler-290 b","Kepler-290",1,3,14.58917182,,,0.80,"2019-04-16"
"Kepler-290 c","Kepler-290",1,3,,,,,"2018-09-04"
"Kepler-1869 c","Kepler-1869",1,2,1.71682830,,,1.03,"2018-09-25"
"Kepler-880 c","Kepler-880",1,2,11.80619472,0.113400,,1.39,"2014-11-21"
"Kepler-896 b","Kepler-896",1,2,144.55162800,,,0.92,"2018-09-25"
"Kepler-896 c","Kepler-896",1,2,29.54229630,0.179100,,0.88,"2015-08-25"
"Kepler-1162 c","Kepler-1162",1,2,59.28415710,0.289200,,0.92,"2014-11-18"
"Kepler-1610 c","Kepler-1610",1,2,44.98518820,0.232300,,0.82,"2015-08-25"
"Kepler-1921 b","Kepler-1921",1,2,20.03470800,,,1.17,"2018-09-25"
"Kepler-864 b","Kepler-864",1,2,5.83376209,,,1.00,"2019-04-16"
"Kepler-949 c","Kepler-949",1,2,20.99747771,0.139400,,0.82,"2015-08-25"
